scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,defect_type,true_node,start_hour,duration_h,flow,abs_flow,is_active
1,4.666667,3+-hop,0.13793103448275862,116,1.5366386863805306,4.521947401219141,I,HS1313402,8,12,61.7252,61.7252,True
1,4.833333,0-hop,0.0,1,5.7089583285483906e-05,4.041114010082163e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.833333,1-hop,0.0,4,0.0001226431466531408,0.0001952272673466038,I,HS1313402,8,12,61.7252,61.7252,True
1,4.833333,2-hop,0.14285714285714285,7,1.5659688078538978,2.1724030316356426,I,HS1313402,8,12,61.7252,61.7252,True
1,4.833333,3+-hop,0.13793103448275862,116,1.5390116933037437,4.5192558113390655,I,HS1313402,8,12,61.7252,61.7252,True
1,5.0,0-hop,0.0,1,1.0551863749791622e-05,7.469188243769048e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,5.0,1-hop,0.0,4,0.000254496379995908,0.0002499675302455149,I,HS1313402,8,12,61.7252,61.7252,True
1,5.0,2-hop,0.14285714285714285,7,1.5632099309926504,2.168805822045833,I,HS1313402,8,12,61.7252,61.7252,True
1,5.0,3+-hop,0.13793103448275862,116,1.543622549837964,4.521807378500801,I,HS1313402,8,12,61.7252,61.7252,True
1,5.166667,0-hop,0.0,1,5.657976308184042e-05,4.005026138197302e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,5.166667,1-hop,0.0,4,0.001141711809673973,0.0010835138135365358,I,HS1313402,8,12,61.7252,61.7252,True
1,5.166667,2-hop,0.14285714285714285,7,1.5594407953458287,2.1643533196345657,I,HS1313402,8,12,61.7252,61.7252,True
1,5.166667,3+-hop,0.13793103448275862,116,1.5499448009636128,4.530947219339244,I,HS1313402,8,12,61.7252,61.7252,True
1,5.333333,0-hop,0.0,1,5.06727008931364e-05,3.586891858781953e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,5.333333,1-hop,0.0,4,0.001062356732852025,0.000963227228452232,I,HS1313402,8,12,61.7252,61.7252,True
1,5.333333,2-hop,0.14285714285714285,7,1.558501446761121,2.162841801906281,I,HS1313402,8,12,61.7252,61.7252,True
1,5.333333,3+-hop,0.13793103448275862,116,1.5560033709018004,4.541575526384401,I,HS1313402,8,12,61.7252,61.7252,True
1,5.5,0-hop,0.0,1,3.5551436434831896e-06,2.516525775585312e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,5.5,1-hop,0.0,4,9.83624210399303e-05,5.7884254839818624e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,5.5,2-hop,0.14285714285714285,7,1.5589766682128317,2.162773834118018,I,HS1313402,8,12,61.7252,61.7252,True
1,5.5,3+-hop,0.13793103448275862,116,1.5600352408064335,4.549765840525781,I,HS1313402,8,12,61.7252,61.7252,True
1,5.666667,0-hop,0.0,1,3.486033223747547e-05,2.4676056277468223e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,5.666667,1-hop,0.0,4,0.0007992993948009532,0.0006711892741535188,I,HS1313402,8,12,61.7252,61.7252,True
1,5.666667,2-hop,0.14285714285714285,7,1.5600206472260492,2.1645190288911405,I,HS1313402,8,12,61.7252,61.7252,True
1,5.666667,3+-hop,0.14655172413793102,116,1.5614180751974893,4.550631386902505,I,HS1313402,8,12,61.7252,61.7252,True
1,5.833333,0-hop,0.0,1,6.554165908883505e-05,4.6393983200656186e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,5.833333,1-hop,0.0,4,0.0015157530859651017,0.0012651530415488375,I,HS1313402,8,12,61.7252,61.7252,True
1,5.833333,2-hop,0.14285714285714285,7,1.5605168509765988,2.165351601030009,I,HS1313402,8,12,61.7252,61.7252,True
1,5.833333,3+-hop,0.14655172413793102,116,1.5606924053706162,4.5469373363460885,I,HS1313402,8,12,61.7252,61.7252,True
1,6.0,0-hop,0.0,1,4.99750411399346e-05,3.537507672724123e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.0,1-hop,0.0,4,0.0004328061383727177,0.00022869127995444927,I,HS1313402,8,12,61.7252,61.7252,True
1,6.0,2-hop,0.14285714285714285,7,1.5611730540106563,2.165449753278322,I,HS1313402,8,12,61.7252,61.7252,True
1,6.0,3+-hop,0.14655172413793102,116,1.5481173784730535,4.510267335316395,I,HS1313402,8,12,61.7252,61.7252,True
1,6.166667,0-hop,0.0,1,8.01460421878377e-05,5.673176704028586e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.166667,1-hop,0.0,4,0.000537242905346379,0.00028624137301689175,I,HS1313402,8,12,61.7252,61.7252,True
1,6.166667,2-hop,0.14285714285714285,7,1.5654324968413529,2.1712354556177766,I,HS1313402,8,12,61.7252,61.7252,True
1,6.166667,3+-hop,0.14655172413793102,116,1.542171421558639,4.482806623350433,I,HS1313402,8,12,61.7252,61.7252,True
1,6.333333,0-hop,0.0,1,2.266406619157511e-05,1.6042869844434766e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.333333,1-hop,0.0,4,0.00013426009253403602,8.335826931657007e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.333333,2-hop,0.14285714285714285,7,1.564888882289998,2.1708220251312285,I,HS1313402,8,12,61.7252,61.7252,True
1,6.333333,3+-hop,0.14655172413793102,116,1.5397421627765393,4.456998878830015,I,HS1313402,8,12,61.7252,61.7252,True
1,6.5,0-hop,0.0,1,1.9413940237052806e-05,1.3742252328333304e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.5,1-hop,0.0,4,0.00013503727621998014,6.281508156672183e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.5,2-hop,0.14285714285714285,7,1.5619598389833373,2.1668147424103905,I,HS1313402,8,12,61.7252,61.7252,True
1,6.5,3+-hop,0.14655172413793102,116,1.5382634198448508,4.428030683826052,I,HS1313402,8,12,61.7252,61.7252,True
1,6.666667,0-hop,0.0,1,0.000169732247111511,0.00012014579933699737,I,HS1313402,8,12,61.7252,61.7252,True
1,6.666667,1-hop,0.0,4,0.0010939541751627186,0.0005916834837196181,I,HS1313402,8,12,61.7252,61.7252,True
1,6.666667,2-hop,0.14285714285714285,7,1.5612145737528729,2.1654785867433604,I,HS1313402,8,12,61.7252,61.7252,True
1,6.666667,3+-hop,0.14655172413793102,116,1.5566120754541113,4.470029709760665,I,HS1313402,8,12,61.7252,61.7252,True
1,6.833333,0-hop,0.0,1,5.623446057404896e-06,3.9805837316907655e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,6.833333,1-hop,0.0,4,3.0004378925593783e-05,1.3843730058872488e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,6.833333,2-hop,0.14285714285714285,7,1.5562391359243508,2.1589111611270098,I,HS1313402,8,12,61.7252,61.7252,True
1,6.833333,3+-hop,0.14655172413793102,116,1.5404400762858592,4.466419326166778,I,HS1313402,8,12,61.7252,61.7252,True
1,7.0,0-hop,0.0,1,8.479703020477719e-05,6.002399160286336e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,7.0,1-hop,0.0,4,9.393304026333747e-05,0.0001526255308434805,I,HS1313402,8,12,61.7252,61.7252,True
1,7.0,2-hop,0.14285714285714285,7,1.5526891230514397,2.153916197988989,I,HS1313402,8,12,61.7252,61.7252,True
1,7.0,3+-hop,0.14655172413793102,116,1.5150543988113787,4.424378571324942,I,HS1313402,8,12,61.7252,61.7252,True
1,7.166667,0-hop,0.0,1,0.000256001121179229,0.00018121164280019756,I,HS1313402,8,12,61.7252,61.7252,True
1,7.166667,1-hop,0.0,4,0.00024174385706293995,0.00042384089449001676,I,HS1313402,8,12,61.7252,61.7252,True
1,7.166667,2-hop,0.14285714285714285,7,1.5486640145384993,2.148333067336595,I,HS1313402,8,12,61.7252,61.7252,True
1,7.166667,3+-hop,0.14655172413793102,116,1.4895023863320342,4.374726204678971,I,HS1313402,8,12,61.7252,61.7252,True
1,7.333333,0-hop,0.0,1,0.00028022680600929296,0.00019835991201790247,I,HS1313402,8,12,61.7252,61.7252,True
1,7.333333,1-hop,0.0,4,0.0002618388924907983,0.00046034855818843744,I,HS1313402,8,12,61.7252,61.7252,True
1,7.333333,2-hop,0.14285714285714285,7,1.5455787382227744,2.1441054761840426,I,HS1313402,8,12,61.7252,61.7252,True
1,7.333333,3+-hop,0.14655172413793102,116,1.4711602754008382,4.331844538256984,I,HS1313402,8,12,61.7252,61.7252,True
1,7.5,0-hop,0.0,1,2.9568453078368338e-06,2.0930173792638945e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,7.5,1-hop,0.0,4,3.8701017046378444e-06,4.292367738088056e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,7.5,2-hop,0.14285714285714285,7,1.5451126563348831,2.1434744899789915,I,HS1313402,8,12,61.7252,61.7252,True
1,7.5,3+-hop,0.13793103448275862,116,1.4643201507746455,4.3162723013350055,I,HS1313402,8,12,61.7252,61.7252,True
1,7.666667,0-hop,0.0,1,6.091667694332523e-05,4.3120167021067455e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,7.666667,1-hop,0.0,4,5.8223879001809716e-05,0.00010172741899685694,I,HS1313402,8,12,61.7252,61.7252,True
1,7.666667,2-hop,0.14285714285714285,7,1.5453969161572456,2.143879297076332,I,HS1313402,8,12,61.7252,61.7252,True
1,7.666667,3+-hop,0.13793103448275862,116,1.4589267173782092,4.304631534508716,I,HS1313402,8,12,61.7252,61.7252,True
1,7.833333,0-hop,0.0,1,8.222582760985636e-05,5.82039532997048e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,7.833333,1-hop,0.0,4,7.894048572981419e-05,0.00013514866276379152,I,HS1313402,8,12,61.7252,61.7252,True
1,7.833333,2-hop,0.14285714285714285,7,1.5456471921825403,2.1442240738042444,I,HS1313402,8,12,61.7252,61.7252,True
1,7.833333,3+-hop,0.13793103448275862,116,1.4532486357266814,4.293300372042953,I,HS1313402,8,12,61.7252,61.7252,True
1,8.0,0-hop,0.0,1,6.472176788433216e-05,4.5813619210838417e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,8.0,1-hop,0.0,4,0.00021099341296766384,0.00030889826029856243,I,HS1313402,8,12,61.7252,61.7252,True
1,8.0,2-hop,0.14285714285714285,7,1.5470833165924092,2.1461152664152285,I,HS1313402,8,12,61.7252,61.7252,True
1,8.0,3+-hop,0.13793103448275862,116,1.4698301074771325,4.328999608304269,I,HS1313402,8,12,61.7252,61.7252,True
1,8.166667,0-hop,0.0,1,4.430165412503173e-05,3.13591420450955e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,8.166667,1-hop,0.0,4,0.00016715536649761147,0.00023910005436547673,I,HS1313402,8,12,61.7252,61.7252,True
1,8.166667,2-hop,0.14285714285714285,7,1.5474885804554344,2.1467589989190583,I,HS1313402,8,12,61.7252,61.7252,True
1,8.166667,3+-hop,0.13793103448275862,116,1.481990944733532,4.358948127584642,I,HS1313402,8,12,61.7252,61.7252,True
1,8.333333,0-hop,0.0,1,1.3546110135825858e-05,9.588680158735874e-06,I,HS1313402,8,12,61.7252,61.7252,True
1,8.333333,1-hop,0.0,4,4.8566404336412024e-05,6.918957130411643e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,8.333333,2-hop,0.14285714285714285,7,1.5466708566351894,2.145641112550172,I,HS1313402,8,12,61.7252,61.7252,True
1,8.333333,3+-hop,0.13793103448275862,116,1.4903993931257935,4.380896355056543,I,HS1313402,8,12,61.7252,61.7252,True
1,8.5,0-hop,0.0,1,2.020445561458989e-05,1.430182249569215e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,8.5,1-hop,0.0,4,8.686805586376152e-05,0.0001233194930083197,I,HS1313402,8,12,61.7252,61.7252,True
1,8.5,2-hop,0.14285714285714285,7,1.5454561240774252,2.143947433795409,I,HS1313402,8,12,61.7252,61.7252,True
1,8.5,3+-hop,0.13793103448275862,116,1.493782053353567,4.389522147461248,I,HS1313402,8,12,61.7252,61.7252,True
1,8.666667,0-hop,0.0,1,6.0304790233263094e-05,4.26870400276105e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,8.666667,1-hop,0.0,4,0.00025293856498447356,0.0003592404555190493,I,HS1313402,8,12,61.7252,61.7252,True
1,8.666667,2-hop,0.14285714285714285,7,1.5445653746164112,2.142693760147001,I,HS1313402,8,12,61.7252,61.7252,True
1,8.666667,3+-hop,0.13793103448275862,116,1.4952489788655965,4.392344577887387,I,HS1313402,8,12,61.7252,61.7252,True
