method_short,method,seed,monitor_budget_n,scenario_id,n_windows,scenario_mrr,scenario_top1,scenario_top3,scenario_top5,source_json,defect_id,defect_type,node_id,link_id,intensity_pct,start_hour,duration_h,flow,BODf,NH4,DO,baseline_flow,observability_tier,nearest_monitors,is_hard_candidate,min_monitor_hop,nearest_monitor,observability_tier_layout
Degree,degree,42,25,100,11,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,100,I,HS1306601,,60,2,12,86.3997,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
Degree,degree,42,25,103,24,0.9791666666666666,0.9583333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,103,I,HS1316202,,50,20,24,37.9266,0.0,0.0,0.0,75.8532,near,HS1316267,False,2,HS1316267,near
Degree,degree,42,25,107,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,107,I,HS1313618,,50,20,24,2.057,0.0,0.0,0.0,4.114,near,HS1313640,False,1,HS1313640,near
Degree,degree,42,25,122,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,122,I,HS1313140,,60,8,6,5.4027,0.0,0.0,0.0,9.0045,near,HS1313044,False,1,HS1313044,near
Degree,degree,42,25,131,6,0.2916666666666666,0.0,0.5,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,131,I,HS2003085,,50,14,6,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,6,HS2003013,far
Degree,degree,42,25,135,23,0.2891821946169772,0.0434782608695652,0.4347826086956521,0.8260869565217391,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,135,I,HS2003085,,50,2,24,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,6,HS2003013,far
Degree,degree,42,25,150,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,150,I,HS1311473,,40,20,6,0.74,0.0,0.0,0.0,1.85,near,HS1313001,False,1,HS1313001,near
Degree,degree,42,25,152,17,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,152,I,HS1316721,,60,2,18,9.9812,0.0,0.0,0.0,16.6354,near,HS1316467,False,2,HS1316467,near
Degree,degree,42,25,161,12,0.7083333333333334,0.4166666666666667,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,161,I,HS1313835,,60,20,12,40.906,0.0,0.0,0.0,68.1766,direct,HS1313835,False,0,HS1313835,direct
Degree,degree,42,25,167,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,167,I,HS1313205,,50,8,6,31.3426,0.0,0.0,0.0,62.6852,direct,HS1313205,False,0,HS1313205,direct
Degree,degree,42,25,170,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,170,I,HS1313205,,60,20,6,37.6111,0.0,0.0,0.0,62.6852,direct,HS1313205,False,0,HS1313205,direct
Degree,degree,42,25,175,23,0.7753623188405797,0.5652173913043478,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,175,I,HS1306904,,50,2,24,95.6227,0.0,0.0,0.0,191.2455,direct,HS1306904,False,0,HS1306904,direct
Degree,degree,42,25,188,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,188,I,HS1313925,,60,20,6,1.2007,0.0,0.0,0.0,2.0012,near,HS1313959,False,1,HS1313959,near
Degree,degree,42,25,189,5,0.9,0.8,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,189,I,HS1313925,,40,2,6,0.8005,0.0,0.0,0.0,2.0012,near,HS1313959,False,1,HS1313959,near
Degree,degree,42,25,190,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,190,I,HS1313925,,50,14,24,1.0006,0.0,0.0,0.0,2.0012,near,HS1313959,False,1,HS1313959,near
Degree,degree,42,25,192,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,192,I,HS1313001,,60,14,6,4.2315,0.0,0.0,0.0,7.0525,direct,HS1313001,False,0,HS1313001,direct
Degree,degree,42,25,206,6,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,206,I,MH0242782,,60,14,6,5.3314,0.0,0.0,0.0,8.8856,far,HS1316563,True,4,HS1316563,far
Degree,degree,42,25,215,18,0.4412698412698413,0.2222222222222222,0.5,0.8333333333333334,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,215,I,HS1344902,,50,20,18,2.4435,0.0,0.0,0.0,4.887,far,HS1316467,True,5,HS1316563,far
Degree,degree,42,25,236,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,236,I,HS1313597,,40,20,18,2.2068,0.0,0.0,0.0,5.517,direct,HS1313597,False,0,HS1313597,direct
Degree,degree,42,25,242,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,242,I,HS1344261,,60,8,6,1.5194,0.0,0.0,0.0,2.5324,near,HS1316267,False,2,HS1316267,near
Degree,degree,42,25,244,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,244,I,HS1344261,,50,8,18,1.2662,0.0,0.0,0.0,2.5324,near,HS1316267,False,2,HS1316267,near
Degree,degree,42,25,253,15,0.9666666666666668,0.9333333333333332,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,253,E,HS1306571,HS1306554.2,60,0,18,-20.0096,0.0,0.0,0.0,33.3493,direct,HS1306571,False,0,HS1306571,direct
Degree,degree,42,25,258,18,0.9444444444444444,0.8888888888888888,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,258,E,HS1306601,HS1306571.1,50,18,18,-53.7476,0.0,0.0,0.0,107.4953,direct,HS1306601,False,0,HS1306601,direct
Degree,degree,42,25,264,21,0.6825396825396826,0.4285714285714285,0.9047619047619048,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,264,E,HS1306904,HS1313402.2,60,0,24,-38.4051,0.0,0.0,0.0,64.0085,direct,HS1306904,False,0,HS1306904,direct
Degree,degree,42,25,265,18,0.4277777777777777,0.0555555555555555,0.8333333333333334,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,265,E,HS1306904,HS1313402.2,40,12,18,-25.6034,0.0,0.0,0.0,64.0085,direct,HS1306904,False,0,HS1306904,direct
Degree,degree,42,25,271,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,271,E,HS1308302,HS1308301.1,50,6,6,-11.7904,0.0,0.0,0.0,23.5807,near,HS1308324;HS1308301,False,1,HS1308301,near
Degree,degree,42,25,274,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,274,E,HS1308302,HS1308301.1,50,12,12,-11.7904,0.0,0.0,0.0,23.5807,near,HS1308324;HS1308301,False,1,HS1308301,near
Degree,degree,42,25,277,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,277,E,HS1311339,HS1311349.2,40,12,18,-1.1458,0.0,0.0,0.0,2.8644,far,MH0100292,True,3,MH0100292,far
Degree,degree,42,25,294,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,294,E,HS1313140,HS1313044.1,50,18,12,4.4921,0.0,0.0,0.0,-8.9841,near,HS1313044,False,1,HS1313044,near
Degree,degree,42,25,307,3,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,307,E,HS1313298,HS1313343.1,50,0,6,-5.2215,0.0,0.0,0.0,10.4429,direct,HS1313298,False,0,HS1313298,direct
Degree,degree,42,25,309,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,309,E,HS1313298,HS1313343.1,60,6,12,-6.2658,0.0,0.0,0.0,10.4429,direct,HS1313298,False,0,HS1313298,direct
Degree,degree,42,25,314,15,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,314,E,HS1313402,HS1313391.1,40,0,18,-23.3318,0.0,0.0,0.0,58.3294,direct,HS1313402,False,0,HS1313402,direct
Degree,degree,42,25,316,15,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,316,E,HS1313597,HS1313613.1,50,0,18,-1.4417,0.0,0.0,0.0,2.8834,direct,HS1313597,False,0,HS1313597,direct
Degree,degree,42,25,320,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,320,E,HS1313597,HS1313613.1,50,12,12,-1.4417,0.0,0.0,0.0,2.8834,direct,HS1313597,False,0,HS1313597,direct
Degree,degree,42,25,329,9,0.8888888888888888,0.7777777777777778,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,329,E,HS1314237,HS1314210.1,50,0,12,-1.9257,0.0,0.0,0.0,3.8514,far,HS1306601,True,15,HS1306571,far
Degree,degree,42,25,331,3,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,331,E,HS1314477,1,50,0,6,-9.1498,0.0,0.0,0.0,18.2997,near,HS1308324,False,1,HS1308324,near
Degree,degree,42,25,340,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,340,E,HS1314505,HS1314769.1,50,12,18,3.7797,0.0,0.0,0.0,-7.5595,near,HS2003013,False,2,HS2003013,near
Degree,degree,42,25,344,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,344,E,HS1316202,HS1316177.1,50,12,12,-34.5508,0.0,0.0,0.0,69.1016,near,HS1316267,False,2,HS1316267,near
Degree,degree,42,25,345,24,0.8888888888888888,0.7916666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,345,E,HS1316202,HS1316177.1,50,12,24,-34.5508,0.0,0.0,0.0,69.1016,near,HS1316267,False,2,HS1316267,near
Degree,degree,42,25,346,18,0.6870370370370371,0.5555555555555556,0.7222222222222222,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,346,E,HS1316563,HS1316467.1,50,12,18,-8.5035,0.0,0.0,0.0,17.007,direct,HS1316563,False,0,HS1316563,direct
Degree,degree,42,25,349,18,0.5009259259259259,0.2777777777777778,0.5555555555555556,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,349,E,HS1316563,HS1316467.1,40,12,18,-6.8028,0.0,0.0,0.0,17.007,direct,HS1316563,False,0,HS1316563,direct
Degree,degree,42,25,360,3,0.6666666666666666,0.3333333333333333,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,360,E,HS1316643,HS1316671.1,40,0,6,-3.5514,0.0,0.0,0.0,8.8784,far,HS1316467;HS1316563,True,3,HS1316563,far
Degree,degree,42,25,364,18,0.9722222222222222,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,364,E,HS1316721,HS1316811.1,50,18,18,-3.3756,0.0,0.0,0.0,6.7512,near,HS1316467,False,2,HS1316467,near
Degree,degree,42,25,373,24,0.6597222222222222,0.375,0.9166666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,373,E,HS1344263,MH0242782.1,40,18,24,-3.5554,0.0,0.0,0.0,8.8884,far,HS1316563,True,3,HS1316563,far
Degree,degree,42,25,386,24,0.157390873015873,0.0,0.125,0.25,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,386,E,HS2003111,HS1314268.1,40,6,24,-11.2233,0.0,0.0,0.0,28.0583,far,HS1306601,True,15,HS1306571,far
Degree,degree,42,25,405,9,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,405,E,MH0201629,MH0201597.1,40,0,12,2.7913,0.0,0.0,0.0,-6.9782,far,HS1306571,True,15,HS1306571,far
Degree,degree,42,25,415,9,0.4444444444444444,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,415,E,MH0242782,MH0258475.1,40,0,12,-1.1097,0.0,0.0,0.0,2.7741,far,HS1316563,True,4,HS1316563,far
Degree,degree,42,25,419,3,0.3333333333333333,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_degree_N25_s42.json,419,E,VP0232532,18,60,0,6,-0.8643,0.0,0.0,0.0,1.4405,far,HS1306571,True,15,HS1306571,far
Degree,degree,123,25,3,12,0.9583333333333334,0.9166666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,3,I,HS1313402,,60,20,12,61.7252,0.0,0.0,0.0,102.8754,direct,HS1313402,False,0,HS1313402,direct
Degree,degree,123,25,18,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,18,I,MH0201629,,40,8,18,2.7942,0.0,0.0,0.0,6.9856,far,HS1306571,True,15,HS1306571,far
Degree,degree,123,25,33,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,33,I,HS1311288,,50,8,6,0.1798,0.0,0.0,0.0,0.3597,near,HS1313001,False,2,HS1313001,near
Degree,degree,123,25,40,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,40,I,HS1313298,,60,14,24,19.2155,0.0,0.0,0.0,32.0259,direct,HS1313298,False,0,HS1313298,direct
Degree,degree,123,25,48,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,48,I,HS1314505,,40,20,6,10.0636,0.0,0.0,0.0,25.1591,near,HS2003013,False,2,HS2003013,near
Degree,degree,123,25,58,24,0.625,0.25,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,58,I,HS1316814,,40,20,24,1.397,0.0,0.0,0.0,3.4925,far,HS1316467,True,9,HS1308324,far
Degree,degree,123,25,65,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,65,I,HS1316417,,50,14,6,4.7895,0.0,0.0,0.0,9.5789,near,HS1313835,False,1,HS1313835,near
Degree,degree,123,25,69,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,69,I,HS1313025,,60,20,18,13.3202,0.0,0.0,0.0,22.2003,direct,HS1313025,False,0,HS1313025,direct
Degree,degree,123,25,71,6,0.4083333333333334,0.1666666666666666,0.6666666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,71,I,MH0201710,,60,20,6,9.4275,0.0,0.0,0.0,15.7126,far,HS1306571,True,15,HS1306571,far
Degree,degree,123,25,74,24,0.6437499999999999,0.4583333333333333,0.9166666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,74,I,MH0201710,,50,8,24,7.8563,0.0,0.0,0.0,15.7126,far,HS1306571,True,15,HS1306571,far
Degree,degree,123,25,77,6,0.4166666666666667,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,77,I,HS1344263,,60,8,6,8.4604,0.0,0.0,0.0,14.1007,far,HS1316563,True,3,HS1316563,far
Degree,degree,123,25,84,17,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,84,I,HS1313471,,60,2,18,3.044,0.0,0.0,0.0,5.0733,near,HS1313487,False,1,HS1313487,near
Degree,degree,123,25,85,18,0.9722222222222222,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,85,I,HS1313471,,40,14,18,2.0293,0.0,0.0,0.0,5.0733,near,HS1313487,False,1,HS1313487,near
Degree,degree,123,25,97,18,0.3888888888888887,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,97,I,HS1306601,,40,20,18,57.5998,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
Degree,degree,123,25,99,18,0.3009259259259259,0.0,0.6111111111111112,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,99,I,HS1306601,,60,8,18,86.3997,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
Degree,degree,123,25,100,11,0.3333333333333333,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,100,I,HS1306601,,60,2,12,86.3997,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
Degree,degree,123,25,107,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,107,I,HS1313618,,50,20,24,2.057,0.0,0.0,0.0,4.114,near,HS1313640,False,1,HS1313640,near
Degree,degree,123,25,112,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,112,I,HS1306471,,40,14,24,0.8566,0.0,0.0,0.0,2.1414,far,HS1316467,True,7,HS1308324,far
Degree,degree,123,25,114,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,114,I,HS1306471,,50,20,6,1.0707,0.0,0.0,0.0,2.1414,far,HS1316467,True,7,HS1308324,far
Degree,degree,123,25,119,11,0.4726584022038567,0.3636363636363636,0.4545454545454545,0.5454545454545454,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,119,I,HS2003015,,40,2,12,29.6715,0.0,0.0,0.0,74.1787,near,HS2003013,False,1,HS2003013,near
Degree,degree,123,25,124,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,124,I,HS1313140,,50,14,18,4.5023,0.0,0.0,0.0,9.0045,near,HS1313044,False,1,HS1313044,near
Degree,degree,123,25,127,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,127,I,HS1308302,,50,8,18,13.9935,0.0,0.0,0.0,27.9871,near,HS1308324;HS1308301,False,1,HS1308301,near
Degree,degree,123,25,136,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_degree_scen_N25_s123.json,136,I,HS1306571,,60,8,6,64.5455,0.0,0.0,0.0,107.5758,direct,HS1306571,False,0,HS1306571,direct
