scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,4.0,3+-hop,0.040983606557377046,122,0.03042230792121381,0.027826178590968052,True,I,HS1308259,2,24,6.1481,6.1481
21,4.166667,0-hop,0.0,1,0.0007887017739115577,0.0028485069716143196,True,I,HS1308259,2,24,6.1481,6.1481
21,4.166667,1-hop,0.0,2,0.00811653901661813,0.0029619862838066455,True,I,HS1308259,2,24,6.1481,6.1481
21,4.166667,2-hop,0.0,3,0.551852375659296,0.6922325438989797,True,I,HS1308259,2,24,6.1481,6.1481
21,4.166667,3+-hop,0.03278688524590164,122,0.029139931393252508,0.025186598519857897,True,I,HS1308259,2,24,6.1481,6.1481
21,4.333333,0-hop,0.0,1,0.0010623905166461496,0.0038369722160442946,True,I,HS1308259,2,24,6.1481,6.1481
21,4.333333,1-hop,0.0,2,0.00884250129867316,0.0032359900276595,True,I,HS1308259,2,24,6.1481,6.1481
21,4.333333,2-hop,0.0,3,0.5545105986435258,0.6955564414021981,True,I,HS1308259,2,24,6.1481,6.1481
21,4.333333,3+-hop,0.02459016393442623,122,0.028811981087651768,0.02368991070856594,True,I,HS1308259,2,24,6.1481,6.1481
21,4.5,0-hop,0.0,1,0.0001636388980722456,0.0005910048099351003,True,I,HS1308259,2,24,6.1481,6.1481
21,4.5,1-hop,0.0,2,0.0086861682894528,0.003129950386154442,True,I,HS1308259,2,24,6.1481,6.1481
21,4.5,2-hop,0.0,3,0.5567916081156379,0.6984622261404723,True,I,HS1308259,2,24,6.1481,6.1481
21,4.5,3+-hop,0.02459016393442623,122,0.02825825024459457,0.023151630136604647,True,I,HS1308259,2,24,6.1481,6.1481
21,4.666667,0-hop,0.0,1,0.0016673537676881562,0.006021881766351529,True,I,HS1308259,2,24,6.1481,6.1481
21,4.666667,1-hop,0.0,2,0.009213828436010416,0.003409820913800401,True,I,HS1308259,2,24,6.1481,6.1481
21,4.666667,2-hop,0.0,3,0.5602369134273514,0.702733968896747,True,I,HS1308259,2,24,6.1481,6.1481
21,4.666667,3+-hop,0.02459016393442623,122,0.030854587707182878,0.02209609277285656,True,I,HS1308259,2,24,6.1481,6.1481
21,4.833333,0-hop,0.0,1,0.0006944937357774827,0.0025082614411952226,True,I,HS1308259,2,24,6.1481,6.1481
21,4.833333,1-hop,0.0,2,0.009241355332681892,0.0033646642386385354,True,I,HS1308259,2,24,6.1481,6.1481
21,4.833333,2-hop,0.0,3,0.5644392430012803,0.7080390023184157,True,I,HS1308259,2,24,6.1481,6.1481
21,4.833333,3+-hop,0.02459016393442623,122,0.030863488246350993,0.022447546494320965,True,I,HS1308259,2,24,6.1481,6.1481
21,5.0,0-hop,0.0,1,0.0011767706392813145,0.004250072056208852,True,I,HS1308259,2,24,6.1481,6.1481
21,5.0,1-hop,0.0,2,0.010065807668351093,0.0036595576166084587,True,I,HS1308259,2,24,6.1481,6.1481
21,5.0,2-hop,0.0,3,0.5680334037699079,0.7125234130742885,True,I,HS1308259,2,24,6.1481,6.1481
21,5.0,3+-hop,0.02459016393442623,122,0.030689390326612498,0.02230506288220948,True,I,HS1308259,2,24,6.1481,6.1481
21,5.166667,0-hop,0.0,1,0.0003930177325889213,0.001419438612005877,True,I,HS1308259,2,24,6.1481,6.1481
21,5.166667,1-hop,0.0,2,0.00947258536401511,0.0034615071198826194,True,I,HS1308259,2,24,6.1481,6.1481
21,5.166667,2-hop,0.0,3,0.5715429304859351,0.7169289114205222,True,I,HS1308259,2,24,6.1481,6.1481
21,5.166667,3+-hop,0.02459016393442623,122,0.029744824015744013,0.02228939932146004,True,I,HS1308259,2,24,6.1481,6.1481
21,5.333333,0-hop,0.0,1,7.802787137609303e-05,0.0002818085909617216,True,I,HS1308259,2,24,6.1481,6.1481
21,5.333333,1-hop,0.0,2,0.010081369086853822,0.003637723167030552,True,I,HS1308259,2,24,6.1481,6.1481
21,5.333333,2-hop,0.0,3,0.5764797816422467,0.723151475083922,True,I,HS1308259,2,24,6.1481,6.1481
21,5.333333,3+-hop,0.02459016393442623,122,0.02930471066344484,0.022092552550219545,True,I,HS1308259,2,24,6.1481,6.1481
